Action,Reward,Jumping,Enemy state,Distance,Life,EnemyLife,Action2,Jumping2,Enemy state2,Distance2,Life2,EnemyLife2,Action3,Jumping3,Enemy state3,Distance3,Life3,EnemyLife3,Action4,Jumping4,Enemy state4,Distance4,Life4,EnemyLife4,Action5,Jumping5,Enemy state5,Distance5,Life5,EnemyLife5,Action6,Jumping6,Enemy state6,Distance6,Life6,EnemyLife6,Action7,Jumping7,Enemy state7,Distance7,Life7,EnemyLife7,Action8,Jumping8,Enemy state8,Distance8,Life8,EnemyLife8,Action9,Jumping9,Enemy state9,Distance9,Life9,EnemyLife9,Action10,Jumping10,Enemy state10,Distance10,Life10,EnemyLife10
1,0.0,0,14,2,1,2,1.0,0.0,196.0,4.0,1.0,4.0,1.0,0.0,2744.0,8.0,1.0,8.0,1.0,0.0,38416.0,16.0,1.0,16.0,1.0,0.0,537824.0,32.0,1.0,32.0,1.0,0.0,7529536.0,64.0,1.0,64.0,1.0,0.0,1.05413504E8,128.0,1.0,128.0,1.0,0.0,1.475789056E9,256.0,1.0,256.0,1.0,0.0,2.0661046784E10,512.0,1.0,512.0,1.0,0.0,2.89254654976E11,1024.0,1.0,1024.0
1,0.0,0,17,2,1,2,1.0,0.0,289.0,4.0,1.0,4.0,1.0,0.0,4913.0,8.0,1.0,8.0,1.0,0.0,83521.0,16.0,1.0,16.0,1.0,0.0,1419857.0,32.0,1.0,32.0,1.0,0.0,2.4137569E7,64.0,1.0,64.0,1.0,0.0,4.10338673E8,128.0,1.0,128.0,1.0,0.0,6.975757441E9,256.0,1.0,256.0,1.0,0.0,1.18587876497E11,512.0,1.0,512.0,1.0,0.0,2.015993900449E12,1024.0,1.0,1024.0
1,0.0,0,24,2,1,2,1.0,0.0,576.0,4.0,1.0,4.0,1.0,0.0,13824.0,8.0,1.0,8.0,1.0,0.0,331776.0,16.0,1.0,16.0,1.0,0.0,7962624.0,32.0,1.0,32.0,1.0,0.0,1.91102976E8,64.0,1.0,64.0,1.0,0.0,4.586471424E9,128.0,1.0,128.0,1.0,0.0,1.10075314176E11,256.0,1.0,256.0,1.0,0.0,2.641807540224E12,512.0,1.0,512.0,1.0,0.0,6.3403380965376E13,1024.0,1.0,1024.0
1,0.0,0,26,2,1,2,1.0,0.0,676.0,4.0,1.0,4.0,1.0,0.0,17576.0,8.0,1.0,8.0,1.0,0.0,456976.0,16.0,1.0,16.0,1.0,0.0,1.1881376E7,32.0,1.0,32.0,1.0,0.0,3.08915776E8,64.0,1.0,64.0,1.0,0.0,8.031810176E9,128.0,1.0,128.0,1.0,0.0,2.08827064576E11,256.0,1.0,256.0,1.0,0.0,5.429503678976E12,512.0,1.0,512.0,1.0,0.0,1.41167095653376E14,1024.0,1.0,1024.0
1,0.0,0,34,2,1,2,1.0,0.0,1156.0,4.0,1.0,4.0,1.0,0.0,39304.0,8.0,1.0,8.0,1.0,0.0,1336336.0,16.0,1.0,16.0,1.0,0.0,4.5435424E7,32.0,1.0,32.0,1.0,0.0,1.544804416E9,64.0,1.0,64.0,1.0,0.0,5.2523350144E10,128.0,1.0,128.0,1.0,0.0,1.785793904896E12,256.0,1.0,256.0,1.0,0.0,6.0716992766464E13,512.0,1.0,512.0,1.0,0.0,2.064377754059776E15,1024.0,1.0,1024.0
1,0.0,0,49,2,1,2,1.0,0.0,2401.0,4.0,1.0,4.0,1.0,0.0,117649.0,8.0,1.0,8.0,1.0,0.0,5764801.0,16.0,1.0,16.0,1.0,0.0,2.82475249E8,32.0,1.0,32.0,1.0,0.0,1.3841287201E10,64.0,1.0,64.0,1.0,0.0,6.78223072849E11,128.0,1.0,128.0,1.0,0.0,3.3232930569601E13,256.0,1.0,256.0,1.0,0.0,1.628413597910449E15,512.0,1.0,512.0,1.0,0.0,7.9792266297612E16,1024.0,1.0,1024.0
1,0.0,0,6,2,2,2,1.0,0.0,36.0,4.0,4.0,4.0,1.0,0.0,216.0,8.0,8.0,8.0,1.0,0.0,1296.0,16.0,16.0,16.0,1.0,0.0,7776.0,32.0,32.0,32.0,1.0,0.0,46656.0,64.0,64.0,64.0,1.0,0.0,279936.0,128.0,128.0,128.0,1.0,0.0,1679616.0,256.0,256.0,256.0,1.0,0.0,1.0077696E7,512.0,512.0,512.0,1.0,0.0,6.0466176E7,1024.0,1024.0,1024.0
1,-0.218359375,0,7,2,2,2,1.0,0.0,49.0,4.0,4.0,4.0,1.0,0.0,343.0,8.0,8.0,8.0,1.0,0.0,2401.0,16.0,16.0,16.0,1.0,0.0,16807.0,32.0,32.0,32.0,1.0,0.0,117649.0,64.0,64.0,64.0,1.0,0.0,823543.0,128.0,128.0,128.0,1.0,0.0,5764801.0,256.0,256.0,256.0,1.0,0.0,4.0353607E7,512.0,512.0,512.0,1.0,0.0,2.82475249E8,1024.0,1024.0,1024.0
1,0.5205078125,0,10,2,2,2,1.0,0.0,100.0,4.0,4.0,4.0,1.0,0.0,1000.0,8.0,8.0,8.0,1.0,0.0,10000.0,16.0,16.0,16.0,1.0,0.0,100000.0,32.0,32.0,32.0,1.0,0.0,1000000.0,64.0,64.0,64.0,1.0,0.0,1.0E7,128.0,128.0,128.0,1.0,0.0,1.0E8,256.0,256.0,256.0,1.0,0.0,1.0E9,512.0,512.0,512.0,1.0,0.0,1.0E10,1024.0,1024.0,1024.0
1,0.0,0,11,2,2,2,1.0,0.0,121.0,4.0,4.0,4.0,1.0,0.0,1331.0,8.0,8.0,8.0,1.0,0.0,14641.0,16.0,16.0,16.0,1.0,0.0,161051.0,32.0,32.0,32.0,1.0,0.0,1771561.0,64.0,64.0,64.0,1.0,0.0,1.9487171E7,128.0,128.0,128.0,1.0,0.0,2.14358881E8,256.0,256.0,256.0,1.0,0.0,2.357947691E9,512.0,512.0,512.0,1.0,0.0,2.5937424601E10,1024.0,1024.0,1024.0
1,0.0,0,12,2,2,2,1.0,0.0,144.0,4.0,4.0,4.0,1.0,0.0,1728.0,8.0,8.0,8.0,1.0,0.0,20736.0,16.0,16.0,16.0,1.0,0.0,248832.0,32.0,32.0,32.0,1.0,0.0,2985984.0,64.0,64.0,64.0,1.0,0.0,3.5831808E7,128.0,128.0,128.0,1.0,0.0,4.29981696E8,256.0,256.0,256.0,1.0,0.0,5.159780352E9,512.0,512.0,512.0,1.0,0.0,6.1917364224E10,1024.0,1024.0,1024.0
1,0.0,0,17,2,2,2,1.0,0.0,289.0,4.0,4.0,4.0,1.0,0.0,4913.0,8.0,8.0,8.0,1.0,0.0,83521.0,16.0,16.0,16.0,1.0,0.0,1419857.0,32.0,32.0,32.0,1.0,0.0,2.4137569E7,64.0,64.0,64.0,1.0,0.0,4.10338673E8,128.0,128.0,128.0,1.0,0.0,6.975757441E9,256.0,256.0,256.0,1.0,0.0,1.18587876497E11,512.0,512.0,512.0,1.0,0.0,2.015993900449E12,1024.0,1024.0,1024.0
1,0.0,0,24,2,2,2,1.0,0.0,576.0,4.0,4.0,4.0,1.0,0.0,13824.0,8.0,8.0,8.0,1.0,0.0,331776.0,16.0,16.0,16.0,1.0,0.0,7962624.0,32.0,32.0,32.0,1.0,0.0,1.91102976E8,64.0,64.0,64.0,1.0,0.0,4.586471424E9,128.0,128.0,128.0,1.0,0.0,1.10075314176E11,256.0,256.0,256.0,1.0,0.0,2.641807540224E12,512.0,512.0,512.0,1.0,0.0,6.3403380965376E13,1024.0,1024.0,1024.0
1,0.0,0,34,2,2,2,1.0,0.0,1156.0,4.0,4.0,4.0,1.0,0.0,39304.0,8.0,8.0,8.0,1.0,0.0,1336336.0,16.0,16.0,16.0,1.0,0.0,4.5435424E7,32.0,32.0,32.0,1.0,0.0,1.544804416E9,64.0,64.0,64.0,1.0,0.0,5.2523350144E10,128.0,128.0,128.0,1.0,0.0,1.785793904896E12,256.0,256.0,256.0,1.0,0.0,6.0716992766464E13,512.0,512.0,512.0,1.0,0.0,2.064377754059776E15,1024.0,1024.0,1024.0
1,0.0,0,50,2,2,2,1.0,0.0,2500.0,4.0,4.0,4.0,1.0,0.0,125000.0,8.0,8.0,8.0,1.0,0.0,6250000.0,16.0,16.0,16.0,1.0,0.0,3.125E8,32.0,32.0,32.0,1.0,0.0,1.5625E10,64.0,64.0,64.0,1.0,0.0,7.8125E11,128.0,128.0,128.0,1.0,0.0,3.90625E13,256.0,256.0,256.0,1.0,0.0,1.953125E15,512.0,512.0,512.0,1.0,0.0,9.765625E16,1024.0,1024.0,1024.0
2,0.0,0,3,1,1,1,4.0,0.0,9.0,1.0,1.0,1.0,8.0,0.0,27.0,1.0,1.0,1.0,16.0,0.0,81.0,1.0,1.0,1.0,32.0,0.0,243.0,1.0,1.0,1.0,64.0,0.0,729.0,1.0,1.0,1.0,128.0,0.0,2187.0,1.0,1.0,1.0,256.0,0.0,6561.0,1.0,1.0,1.0,512.0,0.0,19683.0,1.0,1.0,1.0,1024.0,0.0,59049.0,1.0,1.0,1.0
2,0.5993852459016393,0,7,1,1,1,4.0,0.0,49.0,1.0,1.0,1.0,8.0,0.0,343.0,1.0,1.0,1.0,16.0,0.0,2401.0,1.0,1.0,1.0,32.0,0.0,16807.0,1.0,1.0,1.0,64.0,0.0,117649.0,1.0,1.0,1.0,128.0,0.0,823543.0,1.0,1.0,1.0,256.0,0.0,5764801.0,1.0,1.0,1.0,512.0,0.0,4.0353607E7,1.0,1.0,1.0,1024.0,0.0,2.82475249E8,1.0,1.0,1.0
2,-0.25,0,17,1,1,1,4.0,0.0,289.0,1.0,1.0,1.0,8.0,0.0,4913.0,1.0,1.0,1.0,16.0,0.0,83521.0,1.0,1.0,1.0,32.0,0.0,1419857.0,1.0,1.0,1.0,64.0,0.0,2.4137569E7,1.0,1.0,1.0,128.0,0.0,4.10338673E8,1.0,1.0,1.0,256.0,0.0,6.975757441E9,1.0,1.0,1.0,512.0,0.0,1.18587876497E11,1.0,1.0,1.0,1024.0,0.0,2.015993900449E12,1.0,1.0,1.0
2,0.0,0,30,1,0,2,4.0,0.0,900.0,1.0,0.0,4.0,8.0,0.0,27000.0,1.0,0.0,8.0,16.0,0.0,810000.0,1.0,0.0,16.0,32.0,0.0,2.43E7,1.0,0.0,32.0,64.0,0.0,7.29E8,1.0,0.0,64.0,128.0,0.0,2.187E10,1.0,0.0,128.0,256.0,0.0,6.561E11,1.0,0.0,256.0,512.0,0.0,1.9683E13,1.0,0.0,512.0,1024.0,0.0,5.9049E14,1.0,0.0,1024.0
2,0.0,0,6,1,1,2,4.0,0.0,36.0,1.0,1.0,4.0,8.0,0.0,216.0,1.0,1.0,8.0,16.0,0.0,1296.0,1.0,1.0,16.0,32.0,0.0,7776.0,1.0,1.0,32.0,64.0,0.0,46656.0,1.0,1.0,64.0,128.0,0.0,279936.0,1.0,1.0,128.0,256.0,0.0,1679616.0,1.0,1.0,256.0,512.0,0.0,1.0077696E7,1.0,1.0,512.0,1024.0,0.0,6.0466176E7,1.0,1.0,1024.0
2,0.0,0,6,1,2,2,4.0,0.0,36.0,1.0,4.0,4.0,8.0,0.0,216.0,1.0,8.0,8.0,16.0,0.0,1296.0,1.0,16.0,16.0,32.0,0.0,7776.0,1.0,32.0,32.0,64.0,0.0,46656.0,1.0,64.0,64.0,128.0,0.0,279936.0,1.0,128.0,128.0,256.0,0.0,1679616.0,1.0,256.0,256.0,512.0,0.0,1.0077696E7,1.0,512.0,512.0,1024.0,0.0,6.0466176E7,1.0,1024.0,1024.0
2,0.0,0,24,2,0,1,4.0,0.0,576.0,4.0,0.0,1.0,8.0,0.0,13824.0,8.0,0.0,1.0,16.0,0.0,331776.0,16.0,0.0,1.0,32.0,0.0,7962624.0,32.0,0.0,1.0,64.0,0.0,1.91102976E8,64.0,0.0,1.0,128.0,0.0,4.586471424E9,128.0,0.0,1.0,256.0,0.0,1.10075314176E11,256.0,0.0,1.0,512.0,0.0,2.641807540224E12,512.0,0.0,1.0,1024.0,0.0,6.3403380965376E13,1024.0,0.0,1.0
2,0.0,0,6,2,1,1,4.0,0.0,36.0,4.0,1.0,1.0,8.0,0.0,216.0,8.0,1.0,1.0,16.0,0.0,1296.0,16.0,1.0,1.0,32.0,0.0,7776.0,32.0,1.0,1.0,64.0,0.0,46656.0,64.0,1.0,1.0,128.0,0.0,279936.0,128.0,1.0,1.0,256.0,0.0,1679616.0,256.0,1.0,1.0,512.0,0.0,1.0077696E7,512.0,1.0,1.0,1024.0,0.0,6.0466176E7,1024.0,1.0,1.0
2,-0.25,0,17,2,1,1,4.0,0.0,289.0,4.0,1.0,1.0,8.0,0.0,4913.0,8.0,1.0,1.0,16.0,0.0,83521.0,16.0,1.0,1.0,32.0,0.0,1419857.0,32.0,1.0,1.0,64.0,0.0,2.4137569E7,64.0,1.0,1.0,128.0,0.0,4.10338673E8,128.0,1.0,1.0,256.0,0.0,6.975757441E9,256.0,1.0,1.0,512.0,0.0,1.18587876497E11,512.0,1.0,1.0,1024.0,0.0,2.015993900449E12,1024.0,1.0,1.0
2,0.0,0,1,2,1,2,4.0,0.0,1.0,4.0,1.0,4.0,8.0,0.0,1.0,8.0,1.0,8.0,16.0,0.0,1.0,16.0,1.0,16.0,32.0,0.0,1.0,32.0,1.0,32.0,64.0,0.0,1.0,64.0,1.0,64.0,128.0,0.0,1.0,128.0,1.0,128.0,256.0,0.0,1.0,256.0,1.0,256.0,512.0,0.0,1.0,512.0,1.0,512.0,1024.0,0.0,1.0,1024.0,1.0,1024.0
2,0.0,0,3,2,1,2,4.0,0.0,9.0,4.0,1.0,4.0,8.0,0.0,27.0,8.0,1.0,8.0,16.0,0.0,81.0,16.0,1.0,16.0,32.0,0.0,243.0,32.0,1.0,32.0,64.0,0.0,729.0,64.0,1.0,64.0,128.0,0.0,2187.0,128.0,1.0,128.0,256.0,0.0,6561.0,256.0,1.0,256.0,512.0,0.0,19683.0,512.0,1.0,512.0,1024.0,0.0,59049.0,1024.0,1.0,1024.0
2,0.0,0,6,2,1,2,4.0,0.0,36.0,4.0,1.0,4.0,8.0,0.0,216.0,8.0,1.0,8.0,16.0,0.0,1296.0,16.0,1.0,16.0,32.0,0.0,7776.0,32.0,1.0,32.0,64.0,0.0,46656.0,64.0,1.0,64.0,128.0,0.0,279936.0,128.0,1.0,128.0,256.0,0.0,1679616.0,256.0,1.0,256.0,512.0,0.0,1.0077696E7,512.0,1.0,512.0,1024.0,0.0,6.0466176E7,1024.0,1.0,1024.0
2,-0.25,0,7,2,1,2,4.0,0.0,49.0,4.0,1.0,4.0,8.0,0.0,343.0,8.0,1.0,8.0,16.0,0.0,2401.0,16.0,1.0,16.0,32.0,0.0,16807.0,32.0,1.0,32.0,64.0,0.0,117649.0,64.0,1.0,64.0,128.0,0.0,823543.0,128.0,1.0,128.0,256.0,0.0,5764801.0,256.0,1.0,256.0,512.0,0.0,4.0353607E7,512.0,1.0,512.0,1024.0,0.0,2.82475249E8,1024.0,1.0,1024.0
2,0.0,0,10,2,1,2,4.0,0.0,100.0,4.0,1.0,4.0,8.0,0.0,1000.0,8.0,1.0,8.0,16.0,0.0,10000.0,16.0,1.0,16.0,32.0,0.0,100000.0,32.0,1.0,32.0,64.0,0.0,1000000.0,64.0,1.0,64.0,128.0,0.0,1.0E7,128.0,1.0,128.0,256.0,0.0,1.0E8,256.0,1.0,256.0,512.0,0.0,1.0E9,512.0,1.0,512.0,1024.0,0.0,1.0E10,1024.0,1.0,1024.0
2,0.0,0,12,2,1,2,4.0,0.0,144.0,4.0,1.0,4.0,8.0,0.0,1728.0,8.0,1.0,8.0,16.0,0.0,20736.0,16.0,1.0,16.0,32.0,0.0,248832.0,32.0,1.0,32.0,64.0,0.0,2985984.0,64.0,1.0,64.0,128.0,0.0,3.5831808E7,128.0,1.0,128.0,256.0,0.0,4.29981696E8,256.0,1.0,256.0,512.0,0.0,5.159780352E9,512.0,1.0,512.0,1024.0,0.0,6.1917364224E10,1024.0,1.0,1024.0
2,0.0,0,17,2,1,2,4.0,0.0,289.0,4.0,1.0,4.0,8.0,0.0,4913.0,8.0,1.0,8.0,16.0,0.0,83521.0,16.0,1.0,16.0,32.0,0.0,1419857.0,32.0,1.0,32.0,64.0,0.0,2.4137569E7,64.0,1.0,64.0,128.0,0.0,4.10338673E8,128.0,1.0,128.0,256.0,0.0,6.975757441E9,256.0,1.0,256.0,512.0,0.0,1.18587876497E11,512.0,1.0,512.0,1024.0,0.0,2.015993900449E12,1024.0,1.0,1024.0
2,0.0,0,24,2,1,2,4.0,0.0,576.0,4.0,1.0,4.0,8.0,0.0,13824.0,8.0,1.0,8.0,16.0,0.0,331776.0,16.0,1.0,16.0,32.0,0.0,7962624.0,32.0,1.0,32.0,64.0,0.0,1.91102976E8,64.0,1.0,64.0,128.0,0.0,4.586471424E9,128.0,1.0,128.0,256.0,0.0,1.10075314176E11,256.0,1.0,256.0,512.0,0.0,2.641807540224E12,512.0,1.0,512.0,1024.0,0.0,6.3403380965376E13,1024.0,1.0,1024.0
2,0.0,0,34,2,1,2,4.0,0.0,1156.0,4.0,1.0,4.0,8.0,0.0,39304.0,8.0,1.0,8.0,16.0,0.0,1336336.0,16.0,1.0,16.0,32.0,0.0,4.5435424E7,32.0,1.0,32.0,64.0,0.0,1.544804416E9,64.0,1.0,64.0,128.0,0.0,5.2523350144E10,128.0,1.0,128.0,256.0,0.0,1.785793904896E12,256.0,1.0,256.0,512.0,0.0,6.0716992766464E13,512.0,1.0,512.0,1024.0,0.0,2.064377754059776E15,1024.0,1.0,1024.0
2,0.0,0,49,2,1,2,4.0,0.0,2401.0,4.0,1.0,4.0,8.0,0.0,117649.0,8.0,1.0,8.0,16.0,0.0,5764801.0,16.0,1.0,16.0,32.0,0.0,2.82475249E8,32.0,1.0,32.0,64.0,0.0,1.3841287201E10,64.0,1.0,64.0,128.0,0.0,6.78223072849E11,128.0,1.0,128.0,256.0,0.0,3.3232930569601E13,256.0,1.0,256.0,512.0,0.0,1.628413597910449E15,512.0,1.0,512.0,1024.0,0.0,7.9792266297612E16,1024.0,1.0,1024.0
2,0.0,0,6,2,2,2,4.0,0.0,36.0,4.0,4.0,4.0,8.0,0.0,216.0,8.0,8.0,8.0,16.0,0.0,1296.0,16.0,16.0,16.0,32.0,0.0,7776.0,32.0,32.0,32.0,64.0,0.0,46656.0,64.0,64.0,64.0,128.0,0.0,279936.0,128.0,128.0,128.0,256.0,0.0,1679616.0,256.0,256.0,256.0,512.0,0.0,1.0077696E7,512.0,512.0,512.0,1024.0,0.0,6.0466176E7,1024.0,1024.0,1024.0
2,0.0,0,7,2,2,2,4.0,0.0,49.0,4.0,4.0,4.0,8.0,0.0,343.0,8.0,8.0,8.0,16.0,0.0,2401.0,16.0,16.0,16.0,32.0,0.0,16807.0,32.0,32.0,32.0,64.0,0.0,117649.0,64.0,64.0,64.0,128.0,0.0,823543.0,128.0,128.0,128.0,256.0,0.0,5764801.0,256.0,256.0,256.0,512.0,0.0,4.0353607E7,512.0,512.0,512.0,1024.0,0.0,2.82475249E8,1024.0,1024.0,1024.0
2,0.28383091517857145,0,10,2,2,2,4.0,0.0,100.0,4.0,4.0,4.0,8.0,0.0,1000.0,8.0,8.0,8.0,16.0,0.0,10000.0,16.0,16.0,16.0,32.0,0.0,100000.0,32.0,32.0,32.0,64.0,0.0,1000000.0,64.0,64.0,64.0,128.0,0.0,1.0E7,128.0,128.0,128.0,256.0,0.0,1.0E8,256.0,256.0,256.0,512.0,0.0,1.0E9,512.0,512.0,512.0,1024.0,0.0,1.0E10,1024.0,1024.0,1024.0
2,0.0,0,12,2,2,2,4.0,0.0,144.0,4.0,4.0,4.0,8.0,0.0,1728.0,8.0,8.0,8.0,16.0,0.0,20736.0,16.0,16.0,16.0,32.0,0.0,248832.0,32.0,32.0,32.0,64.0,0.0,2985984.0,64.0,64.0,64.0,128.0,0.0,3.5831808E7,128.0,128.0,128.0,256.0,0.0,4.29981696E8,256.0,256.0,256.0,512.0,0.0,5.159780352E9,512.0,512.0,512.0,1024.0,0.0,6.1917364224E10,1024.0,1024.0,1024.0
2,0.0,0,17,2,2,2,4.0,0.0,289.0,4.0,4.0,4.0,8.0,0.0,4913.0,8.0,8.0,8.0,16.0,0.0,83521.0,16.0,16.0,16.0,32.0,0.0,1419857.0,32.0,32.0,32.0,64.0,0.0,2.4137569E7,64.0,64.0,64.0,128.0,0.0,4.10338673E8,128.0,128.0,128.0,256.0,0.0,6.975757441E9,256.0,256.0,256.0,512.0,0.0,1.18587876497E11,512.0,512.0,512.0,1024.0,0.0,2.015993900449E12,1024.0,1024.0,1024.0
2,0.0,0,24,2,2,2,4.0,0.0,576.0,4.0,4.0,4.0,8.0,0.0,13824.0,8.0,8.0,8.0,16.0,0.0,331776.0,16.0,16.0,16.0,32.0,0.0,7962624.0,32.0,32.0,32.0,64.0,0.0,1.91102976E8,64.0,64.0,64.0,128.0,0.0,4.586471424E9,128.0,128.0,128.0,256.0,0.0,1.10075314176E11,256.0,256.0,256.0,512.0,0.0,2.641807540224E12,512.0,512.0,512.0,1024.0,0.0,6.3403380965376E13,1024.0,1024.0,1024.0
2,0.0,0,34,2,2,2,4.0,0.0,1156.0,4.0,4.0,4.0,8.0,0.0,39304.0,8.0,8.0,8.0,16.0,0.0,1336336.0,16.0,16.0,16.0,32.0,0.0,4.5435424E7,32.0,32.0,32.0,64.0,0.0,1.544804416E9,64.0,64.0,64.0,128.0,0.0,5.2523350144E10,128.0,128.0,128.0,256.0,0.0,1.785793904896E12,256.0,256.0,256.0,512.0,0.0,6.0716992766464E13,512.0,512.0,512.0,1024.0,0.0,2.064377754059776E15,1024.0,1024.0,1024.0
3,0.0,0,17,2,1,1,9.0,0.0,289.0,4.0,1.0,1.0,27.0,0.0,4913.0,8.0,1.0,1.0,81.0,0.0,83521.0,16.0,1.0,1.0,243.0,0.0,1419857.0,32.0,1.0,1.0,729.0,0.0,2.4137569E7,64.0,1.0,1.0,2187.0,0.0,4.10338673E8,128.0,1.0,1.0,6561.0,0.0,6.975757441E9,256.0,1.0,1.0,19683.0,0.0,1.18587876497E11,512.0,1.0,1.0,59049.0,0.0,2.015993900449E12,1024.0,1.0,1.0
3,0.0,0,1,2,1,2,9.0,0.0,1.0,4.0,1.0,4.0,27.0,0.0,1.0,8.0,1.0,8.0,81.0,0.0,1.0,16.0,1.0,16.0,243.0,0.0,1.0,32.0,1.0,32.0,729.0,0.0,1.0,64.0,1.0,64.0,2187.0,0.0,1.0,128.0,1.0,128.0,6561.0,0.0,1.0,256.0,1.0,256.0,19683.0,0.0,1.0,512.0,1.0,512.0,59049.0,0.0,1.0,1024.0,1.0,1024.0
3,0.0,0,3,2,1,2,9.0,0.0,9.0,4.0,1.0,4.0,27.0,0.0,27.0,8.0,1.0,8.0,81.0,0.0,81.0,16.0,1.0,16.0,243.0,0.0,243.0,32.0,1.0,32.0,729.0,0.0,729.0,64.0,1.0,64.0,2187.0,0.0,2187.0,128.0,1.0,128.0,6561.0,0.0,6561.0,256.0,1.0,256.0,19683.0,0.0,19683.0,512.0,1.0,512.0,59049.0,0.0,59049.0,1024.0,1.0,1024.0
3,0.0,0,6,2,1,2,9.0,0.0,36.0,4.0,1.0,4.0,27.0,0.0,216.0,8.0,1.0,8.0,81.0,0.0,1296.0,16.0,1.0,16.0,243.0,0.0,7776.0,32.0,1.0,32.0,729.0,0.0,46656.0,64.0,1.0,64.0,2187.0,0.0,279936.0,128.0,1.0,128.0,6561.0,0.0,1679616.0,256.0,1.0,256.0,19683.0,0.0,1.0077696E7,512.0,1.0,512.0,59049.0,0.0,6.0466176E7,1024.0,1.0,1024.0
3,-1.1904761904761905,0,7,2,1,2,9.0,0.0,49.0,4.0,1.0,4.0,27.0,0.0,343.0,8.0,1.0,8.0,81.0,0.0,2401.0,16.0,1.0,16.0,243.0,0.0,16807.0,32.0,1.0,32.0,729.0,0.0,117649.0,64.0,1.0,64.0,2187.0,0.0,823543.0,128.0,1.0,128.0,6561.0,0.0,5764801.0,256.0,1.0,256.0,19683.0,0.0,4.0353607E7,512.0,1.0,512.0,59049.0,0.0,2.82475249E8,1024.0,1.0,1024.0
3,0.0,0,10,2,1,2,9.0,0.0,100.0,4.0,1.0,4.0,27.0,0.0,1000.0,8.0,1.0,8.0,81.0,0.0,10000.0,16.0,1.0,16.0,243.0,0.0,100000.0,32.0,1.0,32.0,729.0,0.0,1000000.0,64.0,1.0,64.0,2187.0,0.0,1.0E7,128.0,1.0,128.0,6561.0,0.0,1.0E8,256.0,1.0,256.0,19683.0,0.0,1.0E9,512.0,1.0,512.0,59049.0,0.0,1.0E10,1024.0,1.0,1024.0
3,0.0,0,12,2,1,2,9.0,0.0,144.0,4.0,1.0,4.0,27.0,0.0,1728.0,8.0,1.0,8.0,81.0,0.0,20736.0,16.0,1.0,16.0,243.0,0.0,248832.0,32.0,1.0,32.0,729.0,0.0,2985984.0,64.0,1.0,64.0,2187.0,0.0,3.5831808E7,128.0,1.0,128.0,6561.0,0.0,4.29981696E8,256.0,1.0,256.0,19683.0,0.0,5.159780352E9,512.0,1.0,512.0,59049.0,0.0,6.1917364224E10,1024.0,1.0,1024.0
3,0.0,0,17,2,1,2,9.0,0.0,289.0,4.0,1.0,4.0,27.0,0.0,4913.0,8.0,1.0,8.0,81.0,0.0,83521.0,16.0,1.0,16.0,243.0,0.0,1419857.0,32.0,1.0,32.0,729.0,0.0,2.4137569E7,64.0,1.0,64.0,2187.0,0.0,4.10338673E8,128.0,1.0,128.0,6561.0,0.0,6.975757441E9,256.0,1.0,256.0,19683.0,0.0,1.18587876497E11,512.0,1.0,512.0,59049.0,0.0,2.015993900449E12,1024.0,1.0,1024.0
3,0.0,0,34,2,1,2,9.0,0.0,1156.0,4.0,1.0,4.0,27.0,0.0,39304.0,8.0,1.0,8.0,81.0,0.0,1336336.0,16.0,1.0,16.0,243.0,0.0,4.5435424E7,32.0,1.0,32.0,729.0,0.0,1.544804416E9,64.0,1.0,64.0,2187.0,0.0,5.2523350144E10,128.0,1.0,128.0,6561.0,0.0,1.785793904896E12,256.0,1.0,256.0,19683.0,0.0,6.0716992766464E13,512.0,1.0,512.0,59049.0,0.0,2.064377754059776E15,1024.0,1.0,1024.0
3,0.0,0,6,2,2,2,9.0,0.0,36.0,4.0,4.0,4.0,27.0,0.0,216.0,8.0,8.0,8.0,81.0,0.0,1296.0,16.0,16.0,16.0,243.0,0.0,7776.0,32.0,32.0,32.0,729.0,0.0,46656.0,64.0,64.0,64.0,2187.0,0.0,279936.0,128.0,128.0,128.0,6561.0,0.0,1679616.0,256.0,256.0,256.0,19683.0,0.0,1.0077696E7,512.0,512.0,512.0,59049.0,0.0,6.0466176E7,1024.0,1024.0,1024.0
3,0.0,0,7,2,2,2,9.0,0.0,49.0,4.0,4.0,4.0,27.0,0.0,343.0,8.0,8.0,8.0,81.0,0.0,2401.0,16.0,16.0,16.0,243.0,0.0,16807.0,32.0,32.0,32.0,729.0,0.0,117649.0,64.0,64.0,64.0,2187.0,0.0,823543.0,128.0,128.0,128.0,6561.0,0.0,5764801.0,256.0,256.0,256.0,19683.0,0.0,4.0353607E7,512.0,512.0,512.0,59049.0,0.0,2.82475249E8,1024.0,1024.0,1024.0
3,0.0,0,12,2,2,2,9.0,0.0,144.0,4.0,4.0,4.0,27.0,0.0,1728.0,8.0,8.0,8.0,81.0,0.0,20736.0,16.0,16.0,16.0,243.0,0.0,248832.0,32.0,32.0,32.0,729.0,0.0,2985984.0,64.0,64.0,64.0,2187.0,0.0,3.5831808E7,128.0,128.0,128.0,6561.0,0.0,4.29981696E8,256.0,256.0,256.0,19683.0,0.0,5.159780352E9,512.0,512.0,512.0,59049.0,0.0,6.1917364224E10,1024.0,1024.0,1024.0
